timestamp,task_id,state,selected_arm,inactive_arm,cube_x,cube_y,cube_z,pick_success,place_success,lift_delta,xy_dist,z_margin,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,interarm_tcp_dist,workspace_ok,message
2026-08-26 15:15:18,bridge-proven-v18-probe,INIT,,,0.516,0.05,1.05,,,,,,nan,nan,nan,nan,nan,nan,,,task init
2026-08-26 15:15:18,bridge-proven-v18-probe,PERCEIVE,,,0.516,0.05,1.05,,,,,,nan,nan,nan,nan,nan,nan,,,object pose acquired
2026-08-26 15:15:18,bridge-proven-v18-probe,SELECT_ARM,right,,0.516,0.05,1.05,,,,,,nan,nan,nan,nan,nan,nan,,,arm selected
2026-08-26 15:15:18,bridge-proven-v18-probe,SAFETY_CHECK,right,left,0.516,0.05,1.05,,,,,,0.5015508467093309,0.15356554503304837,1.1032142092314832,0.5314795613595314,-0.153537277891912,1.1013884721058584,0.3085631298861622,True,safety pre-check | collision_dangerous=0 | workspace permission checked
2026-08-26 15:15:18,bridge-proven-v18-probe,PLAN_PATH,right,left,0.516,0.05,1.05,,,,,,0.5015508467093309,0.15356554503304837,1.1032142092314832,0.5314795613595314,-0.153537277891912,1.1013884721058584,0.3085631298861622,True,"path planned, waypoints=8, path_safe=True, collision_dangerous=0 | workspace permission checked"
2026-08-26 15:15:18,bridge-proven-v18-probe,PARK_INACTIVE_ARM,right,left,0.516,0.05,1.05,,,,,,0.5015574913516359,0.15356570943914416,1.1032209206756074,0.5314878911346363,-0.15353854506473566,1.1013976072226992,0.3085647038102407,True,inactive arm parked / safe | collision_dangerous=0 | left arm parked / hold-safe
2026-08-26 15:15:18,bridge-proven-v18-probe,EXECUTE_PICK_PLACE,right,left,0.516,0.05,1.05,,,,,,0.5015574913516359,0.15356570943914416,1.1032209206756074,0.5314878911346363,-0.15353854506473566,1.1013976072226992,0.3085647038102407,True,"start pick_and_place attempt=1, arm=right | left arm parked / hold-safe"
2026-08-26 15:15:19,bridge-proven-v18-probe,EXECUTE_PICK_PLACE,right,left,0.516,0.05,1.05,True,True,0.10032494181385498,0.02436180286551195,0.029892244579782457,0.501591604944358,0.1536285762803965,1.1932276907712343,0.4720873381235742,0.1365661741371811,1.0746837863638394,0.12334619815656404,True,"pick_and_place finished | post action safety snapshot, attempt=1"
2026-08-26 15:15:19,bridge-proven-v18-probe,VERIFY,right,,0.516,0.05,1.05,True,True,0.10032494181385498,0.02436180286551195,0.029892244579782457,nan,nan,nan,nan,nan,nan,,,success
2026-08-26 15:15:19,bridge-proven-v18-probe,DONE,right,,0.516,0.05,1.05,True,True,0.10032494181385498,0.02436180286551195,0.029892244579782457,nan,nan,nan,nan,nan,nan,,,task done
