timestamp,task_id,state,selected_arm,inactive_arm,cube_x,cube_y,cube_z,pick_success,place_success,lift_delta,xy_dist,z_margin,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,interarm_tcp_dist,workspace_ok,message
2026-06-26 16:11:13,task_left_001,INIT,,,0.516,0.0,1.05,,,,,,nan,nan,nan,nan,nan,nan,,,hybrid task init
2026-06-26 16:11:13,task_left_001,PERCEIVE,,,0.516,0.0,1.05,,,,,,nan,nan,nan,nan,nan,nan,,,hybrid object pose acquired
2026-06-26 16:11:13,task_left_001,SELECT_ARM,left,,0.516,0.0,1.05,,,,,,nan,nan,nan,nan,nan,nan,,,hybrid arm selected
2026-06-26 16:11:13,task_left_001,SAFETY_CHECK,left,right,0.516,0.0,1.05,,,,,,0.18357,0.1535,0.7990000000000002,0.18357,-0.1535,0.7690000000000001,0.3084623153644542,True,hybrid safety pre-check | collision_dangerous=0 | workspace permission checked
2026-06-26 16:11:13,task_left_001,PLAN_PATH,left,right,0.516,0.0,1.05,,,,,,0.18357,0.1535,0.7990000000000002,0.18357,-0.1535,0.7690000000000001,0.3084623153644542,True,"hybrid path planned, waypoints=8, path_safe=True, collision_dangerous=0 | workspace permission checked"
2026-06-26 16:11:14,task_left_001,PARK_INACTIVE_ARM,left,right,0.516,0.0,1.05,,,,,,0.18487821182928962,0.15333319899458497,0.7755054139124757,0.18403134120107087,-0.15403702357930024,0.7455027115860999,0.30883220858884813,True,hybrid inactive arm parked / safe | collision_dangerous=0 | right arm parked / hold-safe
2026-06-26 16:11:14,task_left_001,EXECUTE_PICK_PLACE,left,right,0.516,0.0,1.05,,,,,,0.18487821182928962,0.15333319899458497,0.7755054139124757,0.18403134120107087,-0.15403702357930024,0.7455027115860999,0.30883220858884813,True,"start pick_and_place attempt=1, arm=left | right arm parked / hold-safe"
2026-06-26 16:12:56,task_left_001,EXECUTE_PICK_PLACE,left,right,0.516,0.0,1.05,True,True,0.024997076148178587,0.023085237366757754,0.029892244579782457,0.46281406133230996,0.15502455237864166,1.0757332512831201,0.5315310217172453,-0.15354558900771306,1.190950765273172,0.3364708432090179,True,"pick_and_place finished | post action safety snapshot, attempt=1"
2026-06-26 16:12:56,task_left_001,EXECUTE_PICK_PLACE,left,right,0.516,0.0,1.05,True,True,0.024997076148178587,0.023085237366757754,0.029892244579782457,0.18487821182928962,0.15333319899458497,0.7755054139124757,0.18403134120107087,-0.15403702357930024,0.7455027115860999,0.30883220858884813,True,hybrid pick_and_place finished | collision_dangerous=0 | right arm parked / hold-safe
2026-06-26 16:12:56,task_left_001,VERIFY,left,,0.516,0.0,1.05,True,True,0.024997076148178587,0.023085237366757754,0.029892244579782457,nan,nan,nan,nan,nan,nan,,,hybrid verify success
